LangID	CountryID	LangStatus	Name
mau	MX	L	Mazatec, Huautla
mav	BR	L	Sateré-Mawé
maw	GH	L	Mampruli
max	ID	L	Malay, North Moluccan
maz	MX	L	Mazahua, Central
mba	PH	L	Higaonon
mbb	PH	L	Manobo, Western Bukidnon
mbc	BR	L	Macushi
mbd	PH	L	Manobo, Dibabawon
mbe	US	X	Molale
mbf	SG	L	Malay, Baba
mbh	PG	L	Mangseng
mbi	PH	L	Manobo, Ilianen
mbj	BR	L	Nadëb
mbk	PG	L	Malol
mbl	BR	L	Maxakalí
mbm	CG	L	Ombamba
mbn	CO	L	Macaguán
mbo	CM	L	Mbo
mbp	CO	L	Malayo
mbq	PG	L	Maisin
mbr	CO	L	Nukak Makú
mbs	PH	L	Manobo, Sarangani
mbt	PH	L	Manobo, Matigsalug
mbu	NG	L	Mbula-Bwazza
mbv	GN	L	Mbulungish
mbw	PG	L	Maring
mbx	PG	L	Mari
mby	PK	L	Memoni
mbz	MX	L	Mixtec, Amoltepec
mca	PY	L	Maka
mcb	PE	L	Machiguenga
mcc	PG	L	Bitur
mcd	PE	L	Sharanahua
mce	MX	L	Mixtec, Itundujia
mcf	PE	L	Matsés
mcg	VE	L	Mapoyo
mch	VE	L	Maquiritari
mci	PG	L	Mesem
mcj	NG	L	Mvanip
mck	AO	L	Mbunda
mcl	CO	L	Macaguaje
mcm	MY	L	Malaccan Creole Portuguese
mcn	TD	L	Masana
mco	MX	L	Mixe, Coatlán
mcp	CM	L	Makaa
mcq	PG	L	Ese
mcr	PG	L	Menya
mcs	CM	L	Mambai
mct	CM	L	Mengisa
mcu	CM	L	Mambila, Cameroon
mcv	PG	L	Minanibai
mcw	TD	L	Mawa
mcx	CF	L	Mpiemo
mcy	PG	L	Watut, South
mcz	PG	L	Mawan
mda	NG	L	Mada
mdb	PG	L	Morigi
mdc	PG	L	Male
mdd	CM	L	Mbum
mde	TD	L	Maba
mdf	RU	L	Moksha
mdg	TD	L	Massalat
mdh	PH	L	Maguindanaon
mdi	CD	L	Mamvu
mdj	CD	L	Mangbetu
mdk	CD	L	Mangbutu
mdl	MT	L	Maltese Sign Language
mdm	CD	L	Mayogo
mdn	CF	L	Mbati
mdp	CD	L	Mbala
mdq	CD	L	Mbole
mdr	ID	L	Mandar
mds	PG	L	Maria
mdt	CG	L	Mbere
mdu	CG	L	Mboko
mdv	MX	L	Mixtec, Santa Lucía Monteverde
mdw	CG	L	Mbosi
mdx	ET	L	Dizin
mdy	ET	L	Male
mdz	BR	L	Suruí do Pará
mea	CM	L	Menka
meb	PG	L	Ikobi
mec	AU	L	Mara
med	PG	L	Melpa
mee	PG	L	Mengen
mef	BD	L	Megam
meh	MX	L	Mixtec, Southwestern Tlaxiaco
mei	SD	L	Midob
mej	ID	L	Meyah
mek	PG	L	Mekeo
mel	MY	L	Melanau, Central
mem	AU	L	Mangala
men	SL	L	Mende
meo	MY	L	Malay, Kedah
mep	AU	L	Miriwung
meq	CM	L	Merey
mer	KE	L	Kimîîru
mes	TD	L	Masmaje
met	PG	L	Mato
meu	PG	L	Motu
mev	LR	L	Mano
mew	NG	L	Maaka
mey	MR	L	Hassaniyya
mez	US	L	Menominee
mfa	TH	L	Malay, Pattani
mfb	ID	L	Bangka
mfc	CD	L	Mba
mfd	CM	L	Mendankwe-Nkwen
mfe	MU	L	Morisyen
mff	CM	L	Naki
mfg	GN	L	Mogofin
mfh	CM	L	Matal
mfi	CM	L	Wandala
mfj	CM	L	Mefele
mfk	CM	L	Mofu, North
mfl	NG	L	Putai
mfm	NG	L	Marghi South
mfn	NG	L	Mbembe, Cross River
mfo	NG	L	Mbe
mfp	ID	L	Malay, Makassar
mfq	TG	L	Moba
mfr	AU	L	Marithiel
mfs	MX	L	Mexican Sign Language
mft	PG	L	Mokerang
mfu	AO	L	Mbwela
mfv	GW	L	Mandjak
mfw	PG	X	Mulaha
mfx	ET	L	Melo
mfy	MX	L	Mayo
mfz	SS	L	Mabaan
mgb	TD	L	Mararit
mgc	SS	L	Morokodo
mgd	SS	L	Moru
mge	TD	L	Mango
mgf	ID	L	Maklew
mgg	CM	L	Mpumpong
mgh	MZ	L	Makhuwa-Meetto
mgi	NG	L	Lijili
mgj	NG	L	Abureni
mgk	ID	L	Mawes
mgl	PG	L	Maleu-Kilenge
mgm	TL	L	Mambae
mgn	CF	L	Mbangi
mgo	CM	L	Meta’
mgp	NP	L	Magar, Eastern
mgq	TZ	L	Malila
mgr	ZM	L	Mambwe-Lungu
mgs	TZ	L	Manda
mgt	PG	L	Mongol
mgu	PG	L	Mailu
mgv	TZ	L	Matengo
mgw	TZ	L	Matumbi
mgy	TZ	L	Mbunga
mgz	TZ	L	Mbugwe
mha	IN	L	Manda
mhb	GA	L	Mahongwe
mhc	MX	L	Mocho
mhd	TZ	L	Mbugu
mhe	MY	L	Mah Meri
mhf	PG	L	Mamaa
mhg	AU	L	Margu
mhi	UG	L	Ma’di
mhj	AF	L	Mogholi
mhk	CM	L	Mungaka
mhl	PG	L	Mauwake
mhm	MZ	L	Makhuwa-Moniga
mhn	IT	L	Mócheno
mho	ZM	L	Mashi
mhp	ID	L	Malay, Balinese
mhq	US	L	Mandan
mhr	RU	L	Mari, Meadow
mhs	ID	L	Buru
mht	VE	L	Mandahuaca
mhu	IN	L	Digaro-Mishmi
mhw	NA	L	Mbukushu
mhx	MM	L	Lhao Vo
mhy	ID	L	Ma’anyan
mhz	ID	L	Mor
mia	US	L	Miami
mib	MX	L	Mixtec, Atatláhuca
mic	CA	L	Micmac
mid	IQ	L	Mandaic
mie	MX	L	Mixtec, Ocotepec
mif	CM	L	Mofu-Gudur
mig	MX	L	Mixtec, San Miguel el Grande
mih	MX	L	Mixtec, Chayuco
mii	MX	L	Mixtec, Chigmecatitlán
mij	CM	L	Mungbam
mik	US	L	Mikasuki
mil	MX	L	Mixtec, Peñoles
mim	MX	L	Mixtec, Alacatlatzala
min	ID	L	Minangkabau
mio	MX	L	Mixtec, Pinotepa Nacional
mip	MX	L	Mixtec, Apasco-Apoala
miq	NI	L	Mískito
mir	MX	L	Mixe, Isthmus
mit	MX	L	Mixtec, Southern Puebla
miu	MX	L	Mixtec, Cacaloxtepec
miw	PG	L	Akoye
mix	MX	L	Mixtec, Mixtepec
miy	MX	L	Mixtec, Ayutla
miz	MX	L	Mixtec, Coatzospan
mjc	MX	L	Mixtec, San Juan Colorado
mjd	US	L	Maidu, Northwest
mje	TD	X	Muskum
mjg	CN	L	Tu
mjh	TZ	L	Mwera
mji	CN	L	Kim Mun
mjj	PG	L	Mawak
mjk	PG	L	Matukar
mjl	IN	L	Mandeali
mjm	PG	L	Medebur
mjn	PG	L	Ma
mjo	IN	L	Malankuravan
mjp	IN	L	Malapandaram
mjq	IN	L	Malaryan
mjr	IN	L	Malavedan
mjs	NG	L	Miship
mjt	IN	L	Sauria Paharia
mju	IN	L	Manna-Dora
mjv	IN	L	Mannan
mjw	IN	L	Karbi
mjx	IN	L	Mahali
mjz	NP	L	Majhi
mka	CI	L	Mbre
mkb	IN	L	Mal Paharia
mkc	PG	L	Siliput
mkd	MK	L	Macedonian
mke	IN	L	Mawchi
mkf	NG	L	Miya
mkg	CN	L	Mak
mki	PK	L	Dhatki
mkj	FM	L	Mokilese
mkk	CM	L	Byep
mkl	BJ	L	Mokole
mkm	TH	L	Moklen
mkn	ID	L	Malay, Kupang
mko	NG	L	Mingang Doso
mkp	PG	L	Moikodi
mkr	PG	L	Malas
mks	MX	L	Mixtec, Silacayoapan
mkt	NC	L	Vamale
mku	GN	L	Maninka, Konyanka
mkv	VU	L	Mafea
mkw	CG	L	Kituba
mkx	PH	L	Manobo, Kinamiging
mky	ID	L	Makian, East
mkz	TL	L	Makasae
mla	VU	L	Malo
mlb	CM	L	Mbule
mlc	VN	L	Cao Lan
mle	PG	L	Manambu
mlf	LA	L	Mal
mlh	PG	L	Mape
mli	ID	L	Malimpung
mlj	TD	L	Miltu
mlk	KE	L	Kiwilwana
mll	VU	L	Malua Bay
mlm	CN	L	Mulam
mln	SB	L	Malango
mlo	SN	L	Mlomp
mlp	PG	L	Bargam
mlq	SN	L	Maninkakan, Western
mlr	CM	L	Vame
mls	SD	L	Masalit
mlt	MT	L	Maltese
mlu	SB	L	To’abaita
mlv	VU	L	Mwotlap
mlw	CM	L	Moloko
mlx	VU	L	Na’ahai
mlz	PH	L	Malaynon
mma	NG	L	Mama
mmb	ID	L	Momina
mmc	MX	L	Mazahua, Michoacán
mmd	CN	L	Maonan
mme	VU	L	Mae
mmf	NG	L	Mundat
mmg	VU	L	Ambrym, North
mmh	BR	L	Mehináku
mmi	PG	L	Musar
mmj	IN	L	Majhwar
mmk	IN	L	Mukha-Dora
mml	CN	L	Man Met
mmm	VU	L	Maii
mmn	PH	L	Mamanwa
mmo	PG	L	Buang, Mangga
mmp	PG	L	Siawi
mmq	PG	L	Musak
mmr	CN	L	Miao, Western Xiangxi
mmt	PG	L	Malalamai
mmu	CM	L	Mmaala
mmv	BR	L	Miriti
mmw	VU	L	Emae
mmx	PG	L	Madak
mmy	TD	L	Migaama
mmz	CD	L	Mabaale
mna	PG	L	Mbula
mnb	ID	L	Muna
mnc	CN	L	Manchu
mnd	BR	L	Mondé
mne	TD	L	Naba
mnf	CM	L	Mundani
mng	VN	L	Mnong, Eastern
mnh	CD	L	Mono
mni	IN	L	Meitei
mnj	AF	L	Munji
mnk	SN	L	Mandinka
mnl	VU	L	Tiale
mnm	PG	L	Mapena
mnn	VN	L	Mnong, Southern
mnp	CN	L	Chinese, Min Bei
mnq	MY	L	Minriq
mnr	US	L	Mono
mns	RU	L	Mansi
mnu	ID	L	Mer
mnv	SB	L	Rennell-Bellona
mnw	MM	L	Mon
mnx	ID	L	Manikion
mny	MZ	L	Manyawa
mnz	ID	L	Moni
moa	CI	L	Mwan
moc	AR	L	Mocoví
moe	CA	L	Montagnais
mog	ID	L	Mongondow
moh	CA	L	Mohawk
moi	NG	L	Mboi
moj	CG	L	Monzombo
mok	ID	L	Morori
mom	NI	L	Mangue
moo	VN	L	Monom
mop	BZ	L	Maya, Mopán
moq	ID	L	Mor
mor	SD	L	Moro
mos	BF	L	Mòoré
mot	CO	L	Barí
mou	TD	L	Mogum
mov	US	L	Mohave
mow	CG	L	Moi
mox	PG	L	Molima
moy	ET	L	Shekkacho
moz	TD	L	Mukulu
mpa	TZ	L	Mpoto
mpb	AU	L	Mullukmulluk
mpc	AU	L	Mangarayi
mpd	BR	L	Machinere
mpe	ET	L	Majang
mpg	TD	L	Marba
mph	AU	L	Maung
mpi	CM	L	Mpade
mpj	AU	L	Martu Wangka
mpk	TD	L	Mbara
mpl	PG	L	Watut, Middle
mpm	MX	L	Mixtec, Yosondúa
mpn	PG	L	Mindiri
mpo	PG	L	Miu
mpp	PG	L	Migabac
mpq	BR	L	Matís
mpr	SB	L	Vangunu
mps	PG	L	Dadibi
mpt	PG	L	Mian
mpu	BR	L	Makuráp
mpv	PG	L	Mungkip
mpw	BR	L	Mapidian
mpx	PG	L	Misima-Panaeati
mpy	ID	X	Mapia
mpz	TH	L	Mpi
mqa	ID	L	Maba
mqb	CM	L	Mbuko
mqc	ID	L	Mangole
mqe	PG	L	Matepi
mqf	ID	L	Momuna
mqg	ID	L	Malay, Kota Bangun Kutai
mqh	MX	L	Mixtec, Tlazoyaltepec
mqi	ID	L	Mariri
mqj	ID	L	Mamasa
mqk	PH	L	Manobo, Rajah Kabunsuwan
mql	BJ	L	Mbelime
mqm	PF	L	Marquesan, South
mqn	ID	L	Moronene
mqo	ID	L	Modole
mqp	ID	L	Manipa
mqq	MY	L	Minokok
mqr	ID	L	Mander
mqs	ID	L	Makian, West
mqt	TH	L	Mok
mqu	SS	L	Mandari
mqv	PG	L	Mosimo
mqw	PG	L	Murupi
mqx	ID	L	Mamuju
mqy	ID	L	Manggarai
mqz	PG	L	Pano
mra	TH	L	Mlabri
mrb	VU	L	Marino
mrc	US	L	Maricopa
mrd	NP	L	Magar, Western
mrf	ID	L	Elseng
mrg	IN	L	Mising
mrh	IN	L	Chin, Mara
mri	NZ	L	Maori
mrj	RU	L	Mari, Hill
mrk	NC	L	Hmwaveke
mrl	FM	L	Mortlockese
mrm	VU	L	Mwerlap
mrn	SB	L	Cheke Holo
mro	BD	L	Mru
mrp	VU	L	Morouas
mrq	PF	L	Marquesan, North
mrr	IN	L	Maria
mrs	VU	L	Maragus
mrt	NG	L	Marghi Central
mru	CM	L	Mono
mrv	PF	L	Mangareva
mrw	PH	L	Maranao
mrx	ID	L	Dineor
mry	PH	L	Mandaya
mrz	ID	L	Marind
msb	PH	L	Masbatenyo
msc	GN	L	Maninka, Sankaran
msd	MX	L	Yucatec Maya Sign Language
mse	TD	L	Musey
msf	ID	L	Mekwei
msg	ID	L	Moraid
msh	MG	L	Malagasy, Masikoro
msi	MY	L	Malay, Sabah
msj	CD	L	Ma
msk	PH	L	Mansaka
msl	ID	L	Molof
msm	PH	L	Manobo, Agusan
msn	VU	L	Vurës
mso	ID	L	Mombum
msp	BR	X	Maritsauá
msq	NC	L	Caac
msr	MN	L	Mongolian Sign Language
mss	ID	L	Masela, West
msu	PG	L	Musom
msv	CM	L	Maslam
msw	GW	L	Mansoanka
msx	PG	L	Moresada
msy	PG	L	Aruamu
msz	PG	L	Momare
mta	PH	L	Manobo, Cotabato
mtb	CI	L	Anyin Morofo
mtc	PG	L	Munit
mtd	ID	L	Mualang
mte	SB	L	Mono
mtf	PG	L	Murik
mtg	ID	L	Una
mth	ID	L	Munggui
mti	PG	L	Maiwa
mtj	ID	L	Moskona
mtk	CM	L	Mbo’
mtl	NG	L	Montol
mtn	NI	L	Matagalpa
mto	MX	L	Mixe, Totontepec
mtp	BO	L	Wichí Lhamtés Nocten
mtq	VN	L	Muong
mtr	IN	L	Mewari
mts	PE	L	Yora
mtt	VU	L	Mota
mtu	MX	L	Mixtec, Tututepec
mtv	PG	L	Asaro’o
mtw	PH	L	Binukidnon, Southern
mtx	MX	L	Mixtec, Tidaá
mty	PG	L	Nabi
mua	TD	L	Mundang
mub	TD	L	Mubi
muc	CM	L	Ajumbu
mud	RU	L	Aleut, Mednyj
mue	EC	L	Media Lengua
mug	CM	L	Musgu
muh	SS	L	Mündü
mui	ID	L	Musi
muj	TD	L	Mabire
muk	NP	L	Mugom
mum	PG	L	Maiwala
muo	CM	L	Nyong
mup	IN	L	Malvi
muq	CN	L	Miao, Eastern Xiangxi
mur	SS	L	Murle
mus	US	L	Muskogee
mut	IN	L	Muria, Western
muu	KE	L	Yaaku
muv	IN	L	Muthuvan
mux	PG	L	Bo-Ung
muy	CM	L	Muyang
muz	ET	L	Mursi
mva	PG	L	Manam
mvb	US	L	Mattole
mvd	ID	L	Mamboru
mve	PK	L	Marwari
mvf	CN	L	Mongolian, Peripheral
mvg	MX	L	Mixtec, Yucuañe
mvh	TD	L	Mulgi
mvi	JP	L	Miyako
mvk	PG	L	Mekmek
mvl	AU	X	Mbara
mvm	CN	L	Muya
mvn	PG	L	Minaveha
mvo	SB	L	Marovo
mvp	ID	L	Duri
mvq	PG	L	Moere
mvr	ID	L	Marau
mvs	ID	L	Massep
mvt	VU	L	Mpotovoro
mvu	TD	L	Marfa
mvv	MY	L	Tagal Murut
mvw	TZ	L	Machinga
mvx	ID	L	Meoswar
mvy	PK	L	Kohistani, Indus
mvz	ET	L	Mesqan
mwa	PG	L	Mwatebu
mwb	PG	L	Juwal
mwc	PG	L	Are
mwe	TZ	L	Mwera
mwf	AU	L	Murrinh-Patha
mwg	PG	L	Aiklep
mwh	PG	L	Mouk-Aria
mwi	VU	L	Ninde
mwk	ML	L	Maninkakan, Kita
mwl	PT	L	Mirandese
mwm	TD	L	Sar
mwn	ZM	L	Nyamwanga
mwo	VU	L	Maewo, Central
mwp	AU	L	Kala Lagaw Ya
mwq	MM	L	Chin, Müün
mws	KE	L	Mwimbi-Muthambi
mwt	MM	L	Moken
mwu	SS	X	Mittu
mwv	ID	L	Mentawai
mww	CN	L	Hmong Daw
mwx	TZ	L	Mediak
mwy	TZ	X	Mosiro
mwz	CD	L	Moingi
mxa	MX	L	Mixtec, Northwest Oaxaca
mxb	MX	L	Mixtec, Tezoatlán
mxc	ZW	L	Manyika
mxd	ID	L	Modang
mxe	VU	L	Mele-Fila
mxf	CM	L	Malgbe
mxg	AO	L	Mbangala
mxh	CD	L	Mvuba
mxj	IN	L	Miju-Mishmi
mxk	PG	L	Monumbo
mxl	BJ	L	Gbe, Maxi
mxm	PG	L	Meramera
mxn	ID	L	Moi
mxo	ZM	L	Mbowe
mxp	MX	L	Mixe, Tlahuitoltepec
mxq	MX	L	Mixe, Juquila
mxr	MY	L	Murik
mxs	MX	L	Mixtec, Huitepec
mxt	MX	L	Mixtec, Jamiltepec
mxu	CM	L	Mada
mxv	MX	L	Mixtec, Metlatónoc
mxw	PG	L	Namo
mxx	CI	L	Mahou
mxy	MX	L	Mixtec, Southeastern Nochixtlán
mxz	ID	L	Masela, Central
mya	MM	L	Burmese
myb	TD	L	Mbay
myc	CD	L	Mayeka
myd	PG	L	Maramba
mye	GA	L	Myene
myf	ET	L	Bambassi
myg	CM	L	Manta
myh	US	L	Makah
myi	IN	L	Mina
myj	SS	L	Mangayat
myk	ML	L	Sénoufo, Mamara
myl	ID	L	Moma
mym	ET	L	Me’en
myo	ET	L	Anfillo
myp	BR	L	Pirahã
myr	PE	L	Muniche
mys	ET	X	Mesmes
myu	BR	L	Mundurukú
myv	RU	L	Erzya
myw	PG	L	Muyuw
myx	UG	L	Masaaba
myy	CO	L	Macuna
myz	IR	L	Mandaic, Classical
mza	MX	L	Mixtec, Santa María Zacatepec
mzb	DZ	L	Tumzabt
mzc	MG	L	Madagascar Sign Language
mzd	CM	L	Malimba
mze	PG	L	Morawa
mzh	AR	L	Wichí Lhamtés Güisnay
mzi	MX	L	Mazatec, Ixcatlán
mzj	LR	L	Manya
mzk	NG	L	Mambila, Nigeria
mzl	MX	L	Mixe, Mazatlán
mzm	NG	L	Mumuye
mzn	IR	L	Mazanderani
mzo	BR	L	Matipuhy
mzp	BO	L	Movima
mzq	ID	L	Mori Atas
mzr	BR	L	Marúbo
mzs	MO	L	Macanese
mzt	MY	L	Mintil
mzu	PG	L	Inapang
mzv	CF	L	Mandja
mzw	GH	L	Deg
mzx	GY	L	Mawayana
mzy	MZ	L	Mozambican Sign Language
mzz	PG	L	Maiadomu
naa	ID	L	Namla
nab	BR	L	Nambikuára, Southern
nac	PG	L	Narak
nad	AU	L	Nijadali
nae	ID	X	Naka’ela
naf	PG	L	Nabak
nag	IN	L	Naga Pidgin
naj	GN	L	Nalu
nak	PG	L	Nakanai
nal	PG	L	Nalik
nam	AU	L	Ngan’gityemerri
nan	CN	L	Chinese, Min Nan
nao	NP	L	Naaba
nap	IT	L	Napoletano-Calabrese
naq	NA	L	Khoekhoe
nar	NG	L	Iguta
nas	PG	L	Naasioi
nat	NG	L	Cahungwarya
nau	NR	L	Nauruan
nav	US	L	Navajo
naw	GH	L	Nawuri
nax	PG	L	Nakwi
nay	AU	L	Narrinyeri
naz	MX	L	Nahuatl, Coatepec
nba	AO	L	Nyemba
nbb	NG	L	Ndoe
nbc	IN	L	Naga, Chang
nbd	CD	L	Ngbinda
nbe	IN	L	Naga, Konyak
nbg	IN	X	Nagarchal
nbh	NG	L	Ngamo
nbi	IN	L	Naga, Mao
nbj	AU	L	Ngarinman
nbk	PG	L	Nake
nbl	ZA	L	Ndebele
nbm	CF	L	Ngbaka Ma’bo
nbn	ID	L	Kuri
nbo	NG	L	Nkukoli
nbp	NG	L	Nnam
nbq	ID	L	Nggem
nbr	NG	L	Numana-Nunku-Gbantu-Numbu
nbs	NA	L	Namibian Sign Language
nbt	IN	L	Na
nbu	IN	L	Naga, Rongmei
nbv	CM	L	Ngamambo
nbw	CD	L	Ngbandi, Southern
nby	PG	L	Ningera
nca	PG	L	Iyo
ncb	IN	L	Nicobarese, Central
ncc	PG	L	Ponam
ncd	NP	L	Nachering
nce	PG	L	Yale
ncf	PG	L	Notsi
ncg	CA	L	Nisga’a
nch	MX	L	Nahuatl, Central Huasteca
ncj	MX	L	Nahuatl, Northern Puebla
nck	AU	L	Nakara
ncl	MX	L	Nahuatl, Michoacán
ncm	PG	L	Nambo
ncn	PG	L	Nauna
nco	PG	L	Sibe
ncp	CM	L	Ndaktup
ncr	CM	L	Ncane
ncs	NI	L	Nicaraguan Sign Language
nct	IN	L	Naga, Chothe
ncu	GH	L	Chumburung
ncx	MX	L	Nahuatl, Central Puebla
ncz	US	L	Natchez
nda	CG	L	Ndasa
ndb	CM	L	Kenswei Nsei
ndc	MZ	L	Ndau
ndd	NG	L	Nde-Nsele-Nta
nde	ZW	L	Ndebele
ndg	TZ	L	Ndengereko
ndh	TZ	L	Ndali
ndi	NG	L	Samba Leko
ndj	TZ	L	Ndamba
ndk	CD	L	Ndaka
ndl	CD	L	Ndolo
ndm	TD	L	Ndam
ndn	CG	L	Ngundi
ndo	NA	L	Ndonga
ndp	UG	L	Ndo
ndq	AO	L	Ndombe
ndr	NG	L	Ndoola
nds	DE	L	Saxon, Low
ndt	CD	L	Ndunga
ndu	CM	L	Dugun
ndv	SN	L	Ndut
ndw	CD	L	Ndobo
ndx	ID	L	Nduga
ndy	CF	L	Lutos
ndz	SS	L	Ndogo
nea	ID	L	Ngad’a, Eastern
neb	CI	L	Toura
nec	ID	L	Nedebang
ned	NG	L	Nde-Gbite
nee	NC	L	Nêlêmwa-Nixumwak
nef	IN	L	Nefamese
neg	RU	L	Negidal
neh	BT	L	Nyenkha
nej	PG	L	Neko
nek	NC	L	Neku
nem	NC	L	Nemi
nen	NC	L	Nengone
neo	VN	L	Ná-Meo
neq	MX	L	Mixe, North Central
ner	ID	L	Yahadian
nes	IN	L	Kinnauri, Bhoti
net	PG	L	Nete
nev	LA	L	Nyaheun
new	NP	L	Newar
nex	PG	L	Neme
ney	CI	L	Neyo
nez	US	L	Nez Perce
nfa	ID	L	Dhao
nfd	NG	L	Ahwai
nfl	SB	L	Äiwoo
nfr	GH	L	Nafaanra
nfu	CM	L	Mfumte
nga	CD	L	Ngbaka
ngb	CD	L	Ngbandi, Northern
ngc	CD	L	Ngombe
ngd	CF	L	Ngando
nge	CM	L	Ngemba
ngg	CF	L	Ngbaka Manza
ngh	ZA	L	N|u
ngi	NG	L	Ngizim
ngj	CM	L	Ngie
ngk	AU	L	Dalabon
ngl	MZ	L	Lomwe
ngm	FM	L	Ngatik Men’s Creole
ngn	CM	L	Ngwo
ngo	TZ	L	Ngoni
ngp	TZ	L	Ngulu
ngq	TZ	L	Ngoreme
ngr	SB	L	Engdewu
ngs	NG	L	Gvoko
ngt	LA	L	Ngeq
ngu	MX	L	Nahuatl, Guerrero
ngv	CM	X	Nagumi
ngw	NG	L	Ngwaba
ngx	NG	L	Nggwahyi
ngy	CM	L	Tibea
ngz	CG	L	Ngungwel
nha	AU	L	Nhanda
nhb	CI	L	Beng
nhc	MX	L	Nahuatl, Tabasco
nhd	PY	L	Guaraní, Ava
nhe	MX	L	Nahuatl, Eastern Huasteca
nhf	AU	L	Nhuwala
nhg	MX	L	Nahuatl, Tetelcingo
nhh	IN	L	Nahari
nhi	MX	L	Nahuatl, Zacatlán-Ahuacatlán-Tepetzintla
nhk	MX	L	Nahuatl, Isthmus-Cosoleacaque
nhm	MX	L	Nahuatl, Morelos
nhn	MX	L	Nahuatl, Central
nho	PG	L	Takuu
nhp	MX	L	Nahuatl, Isthmus-Pajapan
nhq	MX	L	Nahuatl, Huaxcaleca
nhr	BW	L	Naro
nht	MX	L	Nahuatl, Ometepec
nhu	CM	L	Noone
nhv	MX	L	Nahuatl, Temascaltepec
nhw	MX	L	Nahuatl, Western Huasteca
nhx	MX	L	Nahuatl, Isthmus-Mecayapan
nhy	MX	L	Nahuatl, Northern Oaxaca
nhz	MX	L	Nahuatl, Santa María la Alta
nia	ID	L	Nias
nib	PG	L	Nakame
nid	AU	L	Ngandi
nie	TD	L	Niellim
nif	PG	L	Nek
nig	AU	X	Ngalakan
nih	TZ	L	Nyiha, Tanzania
nii	PG	L	Nii
nij	ID	L	Ngaju
nik	IN	L	Nicobarese, Southern
nil	ID	X	Nila
nim	TZ	L	Nilamba
nin	NG	L	Ninzo
nio	RU	L	Nganasan
niq	KE	L	Nandi
nir	ID	L	Nimboran
nis	PG	L	Nimi
nit	IN	L	Kolami, Southeastern
niu	NU	L	Niue
niv	RU	L	Gilyak
niw	PG	L	Nimo
nix	CD	L	Hema
niy	CD	L	Ngiti
niz	PG	L	Ningil
nja	NG	L	Nzanyi
njb	IN	L	Naga, Nocte
njd	TZ	L	Ndonde Hamba
njh	IN	L	Naga, Lotha
nji	AU	L	Gudanji
njj	CM	L	Njen
njl	SS	L	Njalgulgule
njm	IN	L	Naga, Angami
njn	IN	L	Naga, Liangmai
njo	IN	L	Naga, Ao
njr	NG	L	Njerep
njs	ID	L	Nisa
njt	SR	L	Ndyuka-Trio Pidgin
nju	AU	X	Ngadjunmaya
njx	CG	L	Kunyi
njy	CM	L	Njyem
njz	IN	L	Nyishi
nka	ZM	L	Nkoya
nkb	IN	L	Naga, Khoibu
nkc	CM	L	Nkongho
nkd	IN	L	Koireng
nke	SB	L	Duke
nkf	IN	L	Naga, Inpui
nkg	PG	L	Nekgini
nkh	IN	L	Naga, Khezha
nki	IN	L	Naga, Thangal
nkj	ID	L	Nakai
nkk	VU	L	Nokuku
nkm	PG	L	Namat
nkn	AO	L	Nkangala
nko	GH	L	Nkonya
nkq	GH	L	Nkami
nkr	FM	L	Nukuoro
nks	ID	L	Asmat, North
nkt	TZ	L	Nyika, Tanzania
nku	CI	L	Kulango, Bouna
nkv	MW	L	Nyika
nkw	CD	L	Nkutu
nkx	NG	L	Nkoroo
nkz	NG	L	Nkari
nla	CM	L	Ngombale
nlc	ID	L	Nalca
nld	NL	L	Dutch
nle	KE	L	Nyala
nlg	SB	L	Gela
nli	AF	L	Grangali
nlj	CD	L	Nyali
nlk	ID	L	Yali, Ninia
nll	IN	L	Nihali
nlo	CD	L	Ngul
nlq	MM	L	Naga, Lao
nlr	AU	L	Ngarla
nlu	GH	L	Nchumbulu
nlv	MX	L	Nahuatl, Orizaba
nlw	AU	X	Walangama
nlx	IN	L	Nahali
nly	AU	L	Nyamal
nlz	SB	L	Nalögo
nma	IN	L	Naga, Maram
nmb	VU	L	V’ënen Taut
nmc	TD	L	Ngam
nmd	GA	L	Ndumu
nme	IN	L	Naga, Mzieme
nmf	IN	L	Naga, Tangkhul
nmg	CM	L	Kwasio
nmh	IN	L	Naga, Monsang
nmi	NG	L	Nyam
nmj	CF	L	Ngombe
nmk	VU	L	Namakura
nml	CM	L	Ndemli
nmm	NP	L	Manangba
nmn	BW	L	!Xóõ
nmo	IN	L	Naga, Moyon
nmp	AU	X	Nimanbur
nmq	ZW	L	Nambya
nmr	CM	L	Nimbari
nms	VU	L	Letemboi
nmt	FM	L	Namonuito
nmu	US	L	Maidu, Northeast
nmv	AU	X	Ngamini
nmw	PG	L	Rifao
nmx	PG	L	Nama
nmy	CN	L	Namuyi
nmz	TG	L	Nawdm
nna	AU	L	Nyangumarta
nnb	CD	L	Nande
nnc	TD	L	Nancere
nnd	VU	L	Ambae, West
nne	AO	L	Ngandyera
nnf	PG	L	Ngaing
nng	IN	L	Naga, Maring
nnh	CM	L	Ngiemboon
nni	ID	L	Nuaulu, North
nnj	ET	L	Nyangatom
nnk	PG	L	Nankina
nnl	IN	L	Naga, Northern Rengma
nnm	PG	L	Namia
nnn	TD	L	Ngete
nnp	IN	L	Naga, Wancho
nnq	TZ	L	Ngindo
nnr	AU	L	Narungga
nns	NG	L	Ningye
nnt	US	L	Nanticoke
